CODIGO,DESCRIPCION,COD.BARRA,TIPO,DEPARTAMENTO,U.COMPRA,PRECIO VENTA,U.VENTA,PESABLE,STOCK CRITICO,FACTOR VENTA,ULTIMO COSTO,FECHA,RUT PROVEEDOR,NOMBRE PROVEEDOR,STOCK
00002068,GALL DE ARROZ CON CHOCOLATE 16,7802225688581,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00002069,GALL DIGESTIVE CHOCOLATE 39G,7803525999650,VENTA,,,450,UNIDAD,,,,,00/00/0000,,,0
00002071,GALL LIMON COSTA 140G,7802215505270,VENTA,SNACKS Y CONFIT,UNIDAD,1200,UNIDAD,,0000000000,.70,610,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-573
00002072,GALL LIMON MCKAY 120G,7613039257333,VENTA,SNACKS Y CONFIT,UNIDAD,1300,UNIDAD,,0000000000,.70,559,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-239
00002073,GALL MANA CHOCOLATE 393G,7790040424173,VENTA,SNACKS Y CONFIT,UNIDAD,2950,UNIDAD,,0000000000,.70,1734,00/00/0000,0000000000,,-27
00002074,GALL MANA VAINILLA 393G,7790040720800,VENTA,SNACKS Y CONFIT,UNIDAD,3150,UNIDAD,,0000000000,.70,1838,01/12/2023,0780365102,SOC SERIO AGUIRRE ZEBALLOS LTDA,0
00002075,GALL MANTEQUILLA COSTA 140G,7802215505294,VENTA,SNACKS Y CONFIT,UNIDAD,1200,UNIDAD,,0000000000,.70,610,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-438
00002076,GALL MANTEQUILLA MCKAY 140GR,7802230083951,VENTA,SNACKS Y CONFIT,UNIDAD,1100,UNIDAD,,0000000000,.70,632,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-245
00002077,GALL MARAVILLA MCKAY 120G,7613039496275,VENTA,SNACKS Y CONFIT,UNIDAD,1300,UNIDAD,,0000000000,.70,755,14/11/2023,0000000000,,-263
00002078,GALL MAXI CHIPS COSTA 200G,7802215505058,VENTA,SNACKS Y CONFIT,UNIDAD,2000,UNIDAD,,0000000000,.70,1009,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-187
00002079,GALL MINI CHIPS COSTA 35G,7802215516412,VENTA,SNACKS Y CONFIT,UNIDAD,350,UNIDAD,,0000000000,.70,168,13/02/2024,0762326477,CENTRAL MAYORISTA ,-497
00002080,GALL MINI COCADITAS 35G,7802215503504,VENTA,ABARROTES      ,UNIDAD,350,UNIDAD,,0000000000,.70,185,13/02/2024,0762326477,CENTRAL MAYORISTA ,-167
00002081,GALL MINI COCO COSTA 40G,7802215505980,VENTA,,,250,UNIDAD,,,,,00/00/0000,,,0
00002082,GALL MINI COCO MCKAY 40G,7613031651474,VENTA,SNACKS Y CONFIT,UNIDAD,350,UNIDAD,,0000000000,.70,194,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-148
00002083,MINI DONUTS COSTA 35G,7802215502286,VENTA,SNACKS Y CONFIT,UNIDAD,400,UNIDAD,,0000000000,.70,229,13/02/2024,0762326477,CENTRAL MAYORISTA ,-558
00002085,GALL MINI KUKY MCKAY 40G,7802950088823,VENTA,SNACKS Y CONFIT,UNIDAD,500,UNIDAD,,0000000000,.70,284,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-279
00002086,GALL MINI LIMON COSTA 40G,7802215503863,VENTA,ABARROTES      ,UNIDAD,300,UNIDAD,,0000000000,.70,168,13/02/2024,0762326477,CENTRAL MAYORISTA ,-240
00002087,GALL MINI LIMON MCKAY 40G,7613031650729,VENTA,ABARROTES      ,,350,UNIDAD,,0000000000,.70,174,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-133
00002089,GALL MINI MANTEQUILLA MCKAY 40,7613031651412,VENTA,SNACKS Y CONFIT,UNIDAD,400,UNIDAD,,0000000000,.70,277,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-138
00002090,GALL MINI NIK COSTA 30G,7802215502293,VENTA,SNACKS Y CONFIT,UNIDAD,400,UNIDAD,,0000000000,.70,268,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-183
00002091,GALL MINI NIZA MCKAY 40G,7613031651443,VENTA,SNACKS Y CONFIT,UNIDAD,350,UNIDAD,,0000000000,.70,194,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-118
00002092,GALL MINI PALMERITAS COSTA 40G,7802215516207,VENTA,,,260,UNIDAD,,,,,00/00/0000,,,-1
00002094,GALL MINI VINO MCKAY 40G,7613031649815,VENTA,SNACKS Y CONFIT,UNIDAD,400,UNIDAD,,0000000000,.70,194,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-158
00002095,GALL NIK BOCADO COSTA 71G,7802215504655,VENTA,SNACKS Y CONFIT,UNIDAD,800,UNIDAD,,0000000000,.70,410,13/02/2024,0762326477,CENTRAL MAYORISTA ,-455
00002096,GALL NIK FRUTILLA COSTA 71G,7802215504662,VENTA,SNACKS Y CONFIT,UNIDAD,800,UNIDAD,,0000000000,.70,336,13/02/2024,0762326477,CENTRAL MAYORISTA ,-605
00002097,GALL NIK LIMON COSTA 71G,7802215504679,VENTA,SNACKS Y CONFIT,UNIDAD,800,UNIDAD,,0000000000,.70,463,13/02/2024,0762326477,CENTRAL MAYORISTA ,-384
00002098,GALL NIZA MCKAY 150G,7613032590369,VENTA,SNACKS Y CONFIT,UNIDAD,1300,UNIDAD,,0000000000,.70,632,12/12/2023,076031188K,ALFREDO ADOLFO KAMEID,-186
00002099,GALL PRINCIPE CHOCOLATE 84G,7441029504613,VENTA,,,450,UNIDAD,,,,,00/00/0000,,,0
00002101,GALL SURTIDAS DOS EN UNO 400G,7802225272056,VENTA,,,1900,UNIDAD,,,,,00/00/0000,,,0
00002102,GALL SURTIDO ARCOR 400G,7790040424371,VENTA,SNACKS Y CONFIT,UNIDAD,2650,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00002103,GALL VINO COSTA 160G,7802215505300,VENTA,SNACKS Y CONFIT,UNIDAD,1250,UNIDAD,,0000000000,.70,613,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-241
00002104,GALL VINO MCKAY 155G,7613032443191,VENTA,SNACKS Y CONFIT,UNIDAD,1200,UNIDAD,,0000000000,.70,706,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-366
00002107,GALLETA CHOCOCHIP NUTRA BIEN 7,7803525000769,VENTA,,,800,UNIDAD,,,,,00/00/0000,,,0
00002110,GALLETA DINOSAURIO 35G ARCOR,7802225614498,VENTA,,,200,UNIDAD,,,,,00/00/0000,,,-49
00002112,GALLETA NIK BLOCK CHOC 160G,7802215508639,VENTA,SNACKS Y CONFIT,UNIDAD,1550,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00002114,GALLETA OJITO DE GATO CATA O 7,7803468003506,VENTA,,,1000,UNIDAD,,,,,00/00/0000,,,0
00002115,GALLETA PRINCIPE CHOC BLANCO 8,7441029515268,VENTA,,,450,UNIDAD,,,,,00/00/0000,,,0
00002117,GALLETAS DE ARROZ CON CHOCOLAT,7802225688628,VENTA,,,450,UNIDAD,,,,,00/00/0000,,,0
00002118,GALLETAS DE NAVIDAD COSTA 180G,7802215504112,VENTA,SNACKS Y CONFIT,UNIDAD,1650,UNIDAD,,0000000000,.70,916,11/12/2023,0762326477,CENTRAL MAYORISTA ,-30
00002122,GALLETAS SUNY 120G,7802215502569,VENTA,,,650,UNIDAD,,,,,00/00/0000,,,0
00002125,GALLETON ARANDANOS QUAKER 40G,7802000005824,VENTA,,,350,UNIDAD,,,,,00/00/0000,,,0
00002126,GALLETON CHOCOLATE QUAKER 40G,7802000005831,VENTA,,,350,UNIDAD,,,,,00/00/0000,,,0
00002127,GALLETON MIEL AGUA DE PIEDRA 7,7803473001481,VENTA,,,750,UNIDAD,,,,,00/00/0000,,,-2
00002128,GALLINA ENTERA,0201050000000,VENTA,CARNICERIA     ,UNIDAD,8000,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00002129,POLLO TROZADO,0201030000000,VENTA,CARNICERIA     ,UNIDAD,2800,UNIDAD,,0000000000,.70,1530,00/00/0000,,,-8
00002131,GANSITO MARINELA 50G,7803473543189,VENTA,SNACKS Y CONFIT,UNIDAD,900,UNIDAD,,0000000000,.70,520,24/01/2024,0826235004,IDEAL S.A,-596
00002132,GARBANZOS S/PIEL OREGON 1K,7809637200059,VENTA,,,1650,UNIDAD,,,,0,00/00/0000,0000000000,,-10
00002133,GARBANZOS SAN REMO 400G,7804461000110,VENTA,,,1850,UNIDAD,,,,0,00/00/0000,0000000000,,-3
00002134,GARBANZOS WASIL 380G,7801305004075,VENTA,,,1750,UNIDAD,,,,0,00/00/0000,0000000000,,-13
00002135,GARNIER BIO CLARIFY 45G,7509552911855,VENTA,,,2350,UNIDAD,,,,,00/00/0000,,,0
00002136,GARNIER BIO CLARIFY SENSI 45G,7509552911862,VENTA,,,2350,UNIDAD,,,,,00/00/0000,,,0
00002137,GARNIER BIO TOQUE SECO 45G,7509552911886,VENTA,,,2350,UNIDAD,,,,,00/00/0000,,,0
00002139,GAS RECARGA ENCENDEDOR 300ML,5011435631054,VENTA,HOGAR          ,UNIDAD,4250,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00002140,GASA ESTERIL 2U,9864579037567,VENTA,,,500,UNIDAD,,,,,00/00/0000,,,-61
00002141,GATI,0205170000000,VENTA,MASCOTAS       ,KILO,3300,UNIDAD,,0000000000,.70,1749,14/11/2023,0907030008,NESTLE CHILE S.A,-82
00002142,GATI CARNE/PESCADO 15KG,7613035951006,VENTA,,,35500,UNIDAD,,,,,00/00/0000,,,-1
00002143,GATI PESCADO ARROZ Y ESPINACA,7613035951037,VENTA,,,25000,UNIDAD,,,,,00/00/0000,,,0
00002144,GATO SELEC DULCE ROSE 1.5CC,7804300157388,VENTA,BEBIDAS ALCOHOL,UNIDAD,5000,UNIDAD,,0000000000,.70,,00/00/0000,,,-61
00002146,GATOLATE 200G,7802000019012,VENTA,SNACKS Y CONFIT,UNIDAD,2300,UNIDAD,,0000000000,.70,1339,09/09/2023,094528000K,EVERCRISP S.A,-42
00002147,GATOLATE 30G,7802000009969,VENTA,,,700,UNIDAD,,,,400,04/10/2023,094528000K,EVERCRISP S.A,-19
00002148,GATORADE COOL BLUE 1L,7801620005160,VENTA,BEBIDAS        ,UNIDAD,1800,UNIDAD,,0000000000,.70,1044,30/11/2023,0995545608,COMERCIAL CCU S.A,-750
00002149,GATORADE COOL BLUE 750ML,7801620005191,VENTA,BEBIDAS        ,UNIDAD,1500,UNIDAD,,0000000000,.70,778,07/08/2023,0995545608,COMERCIAL CCU S.A,-230
00002150,GATORADE FRUT TROP 1L,7801620005153,VENTA,BEBIDAS        ,UNIDAD,1800,UNIDAD,,0000000000,.70,1044,30/11/2023,0995545608,COMERCIAL CCU S.A,-330
00002151,GATORADE FRUT TROP 750ML,7801620005184,VENTA,BEBIDAS        ,UNIDAD,1500,UNIDAD,,0000000000,0.7,0,00/00/0000,,,-111
00002152,GATORADE MARACUYA 750ML,7801620009250,VENTA,BEBIDAS        ,UNIDAD,1500,UNIDAD,,0000000000,0.7,0,00/00/0000,,,0
00002153,GATORADE NARANJA 1L,7801620005177,VENTA,BEBIDAS        ,UNIDAD,1800,UNIDAD,,0000000000,.70,,00/00/0000,0000000000,,-103
00002155,GATORADE NARANJA 750ML,7801620005207,VENTA,BEBIDAS        ,UNIDAD,1500,UNIDAD,,0000000000,0.7,0,00/00/0000,,,0
00002157,GEL HAZARD STYLING 210ML,7804916662016,VENTA,,,1350,UNIDAD,,,,,00/00/0000,,,0
00002158,GEL ALOE VERA LEBLON 220ML,7800004508136,VENTA,MEDICAMENTOS   ,UNIDAD,6500,UNIDAD,,0000000000,0.7,,00/00/0000,,,-1
00002159,GELATINA CEREZA AMBROSOLI 100G,7802200361102,VENTA,ABARROTES      ,UNIDAD,1300,UNIDAD,,0000000000,.70,649,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-99
00002160,GELATINA FRAMBUESA AMBROSOLI 1,7802200361072,VENTA,ABARROTES      ,UNIDAD,1300,UNIDAD,,0000000000,.70,772,00/00/0000,0000000000,,-94
00002161,GELATINA FRUTILLA AMBROSOLI 10,7802200361119,VENTA,ABARROTES      ,UNIDAD,1300,UNIDAD,,0000000000,.70,649,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-126
00002162,GELATINA SIN SABOR GOURMET 30G,7802410708247,VENTA,ABARROTES      ,UNIDAD,1700,UNIDAD,,0000000000,0.7,,00/00/0000,,,-16
00002163,GELATINA NARANJA AMBROSOLI 100,7802200361089,VENTA,ABARROTES      ,UNIDAD,1100,UNIDAD,,0000000000,.70,649,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-49
00002164,GELATINA NARANJA CARICIA 50G,7802575281371,VENTA,,,500,UNIDAD,,,,,00/00/0000,,,0
00002165,GELATINA PI A AMBROSOLI 100G,7802200361096,VENTA,ABARROTES      ,UNIDAD,1100,UNIDAD,,0000000000,0.7,0,00/00/0000,0000000000,,-59
00002166,GELATINA S/SABOR 30G TURBO,7801615774279,VENTA,,,900,UNIDAD,,,,,00/00/0000,,,0
00002167,GELATINA VIVO BERRIES 22G,7802200365759,VENTA,,,600,UNIDAD,,,,,00/00/0000,,,0
00002168,GELATINA VIVO NARANJA 22G,7802200365735,VENTA,,,600,UNIDAD,,,,,00/00/0000,,,0
00002169,GELATINA VIVO PI A 22G,7802200365742,VENTA,,,600,UNIDAD,,,,,00/00/0000,,,0
00002170,GILLETTE LOTION AFTER SHAVE 75,0047400192485,VENTA,,,4350,UNIDAD,,,,,00/00/0000,,,0
00002171,GILLETTE PRESTOBARBA ULTRA GRI,7500435154420,VENTA,,,1100,UNIDAD,,,,,00/00/0000,,,-81
00002172,GILLETTE UNID BLUE SIMPLE 3,7702018471225,VENTA,,,1000,UNIDAD,,,,,00/00/0000,,,0
00002173,GIN KANTAL 750 CC,7802175002512,VENTA,BEBIDAS ALCOHOL,UNIDAD,14950,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00002174,GIN BEEFEATER DRY 40 750CC,0500032900224,VENTA,,,14990,UNIDAD,,,,,00/00/0000,,,0
00002175,GIN KANTAL Y COPA 750CC,7802175002772,VENTA,BEBIDAS ALCOHOL,UNIDAD,14000,UNIDAD,,0000000000,0.7,0,00/00/0000,0000000000,,0
00002176,GINGER ALE 2L,7801620360214,VENTA,BEBIDAS        ,UNIDAD,2400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-48
00002177,GINGER ALE CANADA DRY 3L,7801620001896,VENTA,BEBIDAS        ,UNIDAD,2800,UNIDAD,,0000000000,.70,1539,30/11/2023,0995545608,COMERCIAL CCU S.A,-204
00002178,GINGER ALE LATA 310ML,7801620008840,VENTA,,,900,UNIDAD,,,,,00/00/0000,,,0
00002179,GLADE AUTO PAPER PINO,7501032914219,VENTA,,,1250,UNIDAD,,,,,00/00/0000,,,-2
00002180,GLADE CAMPOS DE LAVANDA 250G,7501032924003,VENTA,HOGAR          ,UNIDAD,2500,UNIDAD,,0000000000,.70,1527,00/00/0000,,,-9
00002181,GLADE CAMPOS DE LAVANDA 360CC,7790520995902,VENTA,,,2650,UNIDAD,,,,,00/00/0000,,,0
00002182,GLADE CAMPOS DE LAVANDA 360ML,7790520998262,VENTA,,,2350,UNIDAD,,,,,00/00/0000,,,0
00002183,GLADE DULZURA DE MANDARINA 360,7790520996633,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00002184,GLADE ENCANTO DE VAINILLA 360C,7790520995827,VENTA,,,2350,UNIDAD,,,,,00/00/0000,,,0
00002185,GLADE FLORAL 500CC,7790520991850,VENTA,,,1950,UNIDAD,,,,0,00/00/0000,0000000000,,0
00002186,GLADE FLORAL Y FRU ROJOS 275ML,7501032924010,VENTA,HOGAR          ,UNIDAD,2500,UNIDAD,,0000000000,.70,1527,00/00/0000,,,-8
00002187,GLADE FRESCURA DE ROSAS 360CC,7790520996640,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00002188,GLADE LAVANDA 360CC,7790520995926,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00002189,GLADE LIMON REFRESCANTE 360CC,7790520995919,VENTA,,,2650,UNIDAD,,,,,00/00/0000,,,0
00002191,GLADE MANZ CANELA 275ML,7501032923990,VENTA,HOGAR          ,UNIDAD,2500,UNIDAD,,0000000000,.70,1527,00/00/0000,,,-8
00002192,GLADE MA ANA DE CAMPO 360CC,7790520016430,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00002193,GLADE PARAISO AZUL 360CC,7790520995933,VENTA,,,2350,UNIDAD,,,,,00/00/0000,,,-1
00002194,GLADE PLACER FLORAL Y FR 360ML,7790520998194,VENTA,,,2350,UNIDAD,,,,,00/00/0000,,,0
00002195,GLADE PLACER FLORAL Y FRUTOS 3,7790520995834,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00002196,GLADE POTPURRI 360CC,7790520995896,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00002197,GLADE REPUESTO MANZANA CANELA,7790520995988,VENTA,,,5700,UNIDAD,,,,,00/00/0000,,,0
00002198,GLADE RESPUESTO LAVANDA 175G,7790520996015,VENTA,,,5700,UNIDAD,,,,,00/00/0000,,,0
00002199,GLOBO 1PCS HALLOWEEN,5690166201073,VENTA,,,850,UNIDAD,,,,,00/00/0000,,,-1
00002200,GLOBO CONEJO DE PASCUA,5690166072864,VENTA,,,700,UNIDAD,,,,,00/00/0000,,,0
00002201,GLOBO DIA DE LA MADRE,0000000000456,VENTA,HOGAR          ,UNIDAD,1000,UNIDAD,,0000000000,.70,243,00/00/0000,,,-46
00002202,GLOBO FFPP,5690166093081,VENTA,,,850,UNIDAD,,,,,00/00/0000,,,0
00002203,GLOBO PI ATA,0000000000814,VENTA,,,2500,UNIDAD,,,,,00/00/0000,,,0
00002204,GLOBO PI ATA PARTY,5201551550876,VENTA,,,2000,UNIDAD,,,,,00/00/0000,,,-4
00002205,GLOBO SURTIDO KIKO 50UN,7806130006898,VENTA,,,2400,UNIDAD,,,,,00/00/0000,,,-17
00002206,GLOBOS 25U,4921365464565,VENTA,,,1400,UNIDAD,,,,,00/00/0000,,,0
00002207,GLOBOS 50U,5690166078569,VENTA,LIBRERIA       ,UNIDAD,2950,UNIDAD,,0000000000,0.7,,00/00/0000,,,-27
00002216,GLOBSTOPPER 50G,0079200230401,VENTA,,,2350,UNIDAD,,,,,00/00/0000,,,0
00002217,GOLAZO 25G,7802200809178,VENTA,SNACKS Y CONFIT,UNIDAD,300,UNIDAD,,0000000000,.70,155,27/09/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-117
00002218,GOLD ALMEDRAS-CHOC 165G,7802900000363,VENTA,,,880,UNIDAD,,,,,00/00/0000,,,-9
00002219,GOLD LUCUMA-NUEZ 165G,7802900000370,VENTA,,,880,UNIDAD,,,,,00/00/0000,,,-1
00002220,GOLD TRADICIONAL 165G,7802900000356,VENTA,,,880,UNIDAD,,,,,00/00/0000,,,-9
00002221,GOLDEN CHICKEN PICANTE SADIA 3,7891515476144,VENTA,,,3250,UNIDAD,,,,,00/00/0000,,,0
00002222,GOLDEN CHICKEN TRADICIONAL SAD,7891515476137,VENTA,,,3200,UNIDAD,,,,,00/00/0000,,,0
00002223,GOLDEN NUSS 120G,7802200840294,VENTA,,,1990,UNIDAD,,,,,00/00/0000,,,0
00002224,GOLDEN NUSS 25G,7802200042865,VENTA,ABARROTES      ,UNIDAD,700,UNIDAD,,0000000000,.70,420,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-570
00002225,7804330003730,7802200840263,VENTA,ABARROTES      ,UNIDAD,2400,UNIDAD,,0000000000,.70,1408,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-48
00002227,GOMA DE MIGA,0000000000689,VENTA,LIBRERIA       ,UNIDAD,400,UNIDAD,,0000000000,0.7,,00/00/0000,,,-18
00002228,GOMITAS BLOQUES 100G 4D,6936756230009,VENTA,,,1300,UNIDAD,,,,,00/00/0000,,,0
00002229,GOMITAS CALIPTUS 25G,7802200139664,VENTA,SNACKS Y CONFIT,UNIDAD,300,UNIDAD,,0000000000,.70,134,00/00/0000,,,-117
00002230,GOMITAS FRUTAS 100G 4D,6936756230061,VENTA,,,1300,UNIDAD,,,,,00/00/0000,,,0
00002231,GOODNES DEFENSAS FRUTILLA 140G,7613287424037,VENTA,LACTEOS        ,UNIDAD,600,UNIDAD,,0000000000,.70,356,07/02/2024,0907030008,NESTLE CHILE S.A,-185
00002232,GOODNES DEFENSAS NATURAL 140G,7613287423764,VENTA,LACTEOS        ,UNIDAD,600,UNIDAD,,0000000000,0.7,356,07/02/2024,0907030008,NESTLE CHILE S.A,-113
00002233,GOODNESS DEFENSAS VAINILLA 140G,7613287424068,VENTA,LACTEOS        ,UNIDAD,600,UNIDAD,,0000000000,.70,356,07/02/2024,0907030008,NESTLE CHILE S.A,-110
00002235,GORRO,9202200002902,VENTA,,,1800,UNIDAD,,,,,00/00/0000,,,-1
00002236,GORRO NAVIDAD,7784034350982,VENTA,ABARROTES      ,UNIDAD,1500,UNIDAD,,0000000000,0.7,,00/00/0000,,,-3
00002237,GROSSO PI A 1.5L,7804339002369,VENTA,BEBIDAS ALCOHOL,UNIDAD,2550,UNIDAD,,0000000000,.70,1496,28/12/2023,0911440008,EMBOTELLADORA ANDINA S.A,-24
00002238,GOYAK AMBROSOLI 480G,7702174075275,VENTA,,,1800,UNIDAD,,,,,00/00/0000,,,0
00002239,GRAN SANTIAGO,0000012346172,VENTA,,,4650,UNIDAD,,,,,00/00/0000,,,0
00002240,GRANADA,0202540000000,VENTA,VERDURAS       ,UNIDAD,2500,UNIDAD,,0000000000,0.7,,00/00/0000,,,0
00002241,GRANADINA MITJANS 900ML,7802150088838,VENTA,,,6000,UNIDAD,,,,,00/00/0000,,,0
00002242,GRANADINA PIRQUE 700CC,7802134000559,VENTA,,,3000,UNIDAD,,,,,00/00/0000,,,-29
00002243,GRAPADORA AIDI,7890265505173,VENTA,,,3400,UNIDAD,,,,,00/00/0000,,,-1
00002244,GRAPAS 131/8,1312680131080,VENTA,,,4100,UNIDAD,,,,,00/00/0000,,,-1
00002245,GRASA PAMPERO 1KG,7802810022141,VENTA,CONGELADOS     ,UNIDAD,5500,UNIDAD,,0000000000,.70,3234,16/08/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-25
00002246,GREDA 1KG,2660110300117,VENTA,LIBRERIA       ,UNIDAD,1650,UNIDAD,,0000000000,.70,890,00/00/0000,,,-10
00002247,GRETEL CHOC BLANCO COSTA 85G,7802215515026,VENTA,SNACKS Y CONFIT,UNIDAD,1350,UNIDAD,,0000000000,.70,747,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-265
00002248,GRETEL CHOCOLATE COSTA 85G,7802215515019,VENTA,SNACKS Y CONFIT,UNIDAD,1350,UNIDAD,,0000000000,.70,756,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-248
00002249,GRETEL FRUTILLA COSTA 85G,7802215515064,VENTA,SNACKS Y CONFIT,UNIDAD,1350,UNIDAD,,0000000000,.70,756,28/02/2024,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-305
00002250,GRILL CLASICA MCKAY 140G,7613037042290,VENTA,SNACKS Y CONFIT,UNIDAD,1750,UNIDAD,,0000000000,.70,1098,00/00/0000,,,-47
00002251,GRILL MCKAY 35G,7613030008897,VENTA,ABARROTES      ,,500,UNIDAD,,0000000000,.70,237,28/02/2024,076031188K,ALFREDO ADOLFO KAMEID,-232
00002252,GRISINES CEBOLLA IDEAL 120G,7840131003821,VENTA,,,2100,UNIDAD,,,,,00/00/0000,,,0
00002253,GRISINES CIBOULETTE IDEAL 120G,7840131003838,VENTA,,,2100,UNIDAD,,,,,00/00/0000,,,0
00002255,GROLSCH PILSNER 4X450CC,8716700015986,VENTA,,,4800,UNIDAD,,,,,00/00/0000,,,0
00002257,GROOMEN KARBOOTON 1U,0650240056000,VENTA,,,850,UNIDAD,,,,,00/00/0000,,,-8
00002258,GROSSO CRUNCH,0000078921511,VENTA,,,100,UNIDAD,,,,,00/00/0000,,,-263
00002259,GROSSO DURAZNO 1.5L,7804339002437,VENTA,BEBIDAS ALCOHOL,UNIDAD,2550,UNIDAD,,0000000000,.70,1496,28/12/2023,0911440008,EMBOTELLADORA ANDINA S.A,-39
00002260,GROSSO FRUTILLA 1.5L,7804339002352,VENTA,BEBIDAS ALCOHOL,UNIDAD,2550,UNIDAD,,0000000000,.70,1496,28/12/2023,0911440008,EMBOTELLADORA ANDINA S.A,-31
00002265,GUADA A 1MT HALLOWEEN,5690166008900,VENTA,,,1990,UNIDAD,,,,,00/00/0000,,,0
00002266,GUAGUITAS 21G,7802200130074,VENTA,,,250,UNIDAD,,,,,00/00/0000,,,0
00002267,GUAGUITAS AMBROSOLI 300G,7802200130081,VENTA,,,1950,UNIDAD,,,,,00/00/0000,,,0
00002268,GUAGUITAS AMBROSOLI 80G,7802200130050,VENTA,SNACKS Y CONFIT,UNIDAD,1300,UNIDAD,,0000000000,.70,747,27/09/2023,0702511003,CENTRAL DE COMPRAS LA CALERA S.A,-8
00002270,GUANTE IMPEKE L,7806810116367,VENTA,HOGAR          ,UNIDAD,1500,UNIDAD,,0000000000,.70,747,00/00/0000,,,-4
00002271,GUANTE IMPEKE M,7806810116350,VENTA,HOGAR          ,UNIDAD,1500,UNIDAD,,0000000000,.70,747,00/00/0000,,,-8
00002272,GUANTE IMPEKE S,7806810116343,VENTA,HOGAR          ,UNIDAD,1500,UNIDAD,,0000000000,.70,747,00/00/0000,,,-11
00002273,GUANTE VIRUTEX L,7806810000529,VENTA,,,2300,UNIDAD,,,,,00/00/0000,,,0
00002274,GUANTE VIRUTEX M,7806810000574,VENTA,,,2300,UNIDAD,,,,,00/00/0000,,,0
00002275,GUANTE VIRUTEX S,7806810000567,VENTA,,,2300,UNIDAD,,,,,00/00/0000,,,0
00002276,GUANTES POLAR,7809808039907,VENTA,,,1600,UNIDAD,,,,,00/00/0000,,,-6
00002278,GUATITAS,0201230000000,VENTA,CARNICERIA     ,UNIDAD,5100,UNIDAD,,0000000000,.70,3000,00/00/0000,,,-3
00002279,GUAYABA,0202310000000,VENTA,,,2800,UNIDAD,,,,,00/00/0000,,,-4
00002280,GUAYACAN GOLDEN ALE 470ML,7804639040269,VENTA,BEBIDAS ALCOHOL,UNIDAD,1700,UNIDAD,,0000000000,.70,1154,22/01/2024,0995545608,COMERCIAL CCU S.A,-92
00002281,GUAYACAN HAZY APA 470CC,7804639040252,VENTA,BEBIDAS ALCOHOL,UNIDAD,2300,UNIDAD,,0000000000,0.7,,00/00/0000,,,-34
00002282,GUAYACAN HAZY LAGER 470CC,7804639040245,VENTA,BEBIDAS ALCOHOL,UNIDAD,2300,UNIDAD,,0000000000,.70,1154,00/00/0000,,,-36
00002283,GUAYACAN MIXTO 330CC,7804639040207,VENTA,,,1200,UNIDAD,,,,,00/00/0000,,,0
00002284,GUIRNALDA DE HALLOWEEN,5690166200755,VENTA,,,1100,UNIDAD,,,,,00/00/0000,,,0
00002285,GUIRNALDA GUACHACA 2M,7822332142288,VENTA,,,1350,UNIDAD,,,,,00/00/0000,,,0
00002286,GUSANOS ACIDOS AMBROSOLI 90G,7702174083669,VENTA,,,1200,UNIDAD,,,,,00/00/0000,,,-6
